"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logP"
"2_4-DEP","",-0.205672624609955,-0.512152002139199,-0.856616195445068,-0.212020345822756,-1.58669999771652,-0.439214731078257,-0.848199819203203,-0.309942892780667,1.27272610314357
"aclonifen","",-0.47721583173922,0.707453183875545,0.366414351263852,-0.545203202366714,-0.487002944855752,-0.42945520776336,-0.350226576636095,-0.494750539517821,0.351502604674637
"alorac","",-0.635616035897958,0.929040239688196,-0.543966480891916,-0.57852148802111,0.729497783976756,-0.439598425844627,-0.350226576636095,-0.587154362886399,-0.192590447282768
"amidochlor","",-0.409330029956904,0.249765585923388,-1.65246322435371,-0.411930059749131,0.516230955497788,-0.441482709053731,-0.350226576636095,-0.494750539517821,-0.448526546420201
"amitrole","",-0.703501837680274,2.33965996638825,1.06263952723872,-0.645158059329902,1.61388626500377,-0.434576203259071,0.147746665931013,-0.587154362886399,-1.53195275149554
"asulam","",-0.567730234115642,0.812855330780788,1.06263952723872,-0.545203202366714,1.0422117905824,-0.422837422782997,0.147746665931013,-0.309942892780667,-1.09990039529787
"barban","",-0.499844432333325,0.685254230205364,2.1068519806942,-0.545203202366714,0.339887754985791,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.146826954577605
"BCPC","",-0.499844432333325,0.707453183875545,1.06263952723872,-0.478566631057923,0.357084555482242,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.188933752003649
"beflubutamid","",-0.341444228174588,0.206006111757451,-0.274047649169477,-0.445248345403527,-0.262313168640729,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.471598513855006
"bensulfuron","",-0.409330029956904,0.0948018103166331,-0.793835631520768,-0.411930059749131,0.846603929962991,-0.40068189924369,0.645719908498121,0.152076224062219,-0.689816802974663
"bentranil","",-0.431958630551009,0.859999298763767,0.0798292221323657,-0.611839773675506,-0.203476014902048,-0.443879851604023,-0.848199819203203,-0.587154362886399,-0.12119196469078
